,GSM1377859,GSM1377860,GSM1377861,GSM1377862,GSM1377863,GSM1377864,GSM1377865,GSM1377866,GSM1377867,GSM1377868,GSM1377869,GSM1377870,GSM1377871,GSM1377872,GSM1377873,GSM1377874,GSM1377875,GSM1377876,GSM1377877,GSM1377878,GSM1377879,GSM1377880,GSM1377881,GSM1377882,GSM1377883,GSM1377884,GSM1377885,GSM1377886,GSM1377887,GSM1377888,GSM1377889,GSM1377890,GSM1377891,GSM1377892,GSM1377893,GSM1377894,GSM1377895,GSM1377896,GSM1377897,GSM1377898,GSM1377899,GSM1377900,GSM1377901,GSM1377902,GSM1377903,GSM1377904,GSM1377905,GSM1377906,GSM1377907
ENSMUSG00000036751,177.74200000000002,207.173,227.58599999999998,155.523,276.004,227.959,0.0,148.985,245.03900000000002,200.21599999999998,136.578,132.924,209.53099999999998,190.72299999999998,179.562,157.548,150.987,183.946,193.68900000000002,143.55700000000002,180.85299999999998,151.851,280.86,240.503,217.97,320.702,138.626,183.343,309.26,245.49900000000002,240.058,241.045,233.851,209.88299999999998,249.845,243.65599999999998,223.86,281.009,318.258,292.61400000000003,311.962,303.88599999999997,322.922,319.509,228.25599999999997,367.348,278.64799999999997,343.209,288.45599999999996
ENSMUSG00000078622,215.949,201.31,190.49400000000003,226.31099999999998,178.99599999999998,245.958,205.658,243.435,214.454,106.016,23.6859,30.8636,42.3674,55.8792,58.0822,78.9223,58.5229,97.9834,77.0592,135.546,120.09700000000001,68.3524,80.176,157.762,129.685,143.13,33.5374,60.3413,133.489,36.3503,39.7827,75.8699,20.6042,21.6341,13.7682,36.2028,14.186,3.11766,36.9236,79.5144,76.5931,6.9687600000000005,88.3309,31.4599,26.5874,51.6896,66.544,46.7604,47.0225
ENSMUSG00000091697,53.2013,50.0586,45.6712,110.56700000000001,85.741,59.9302,0.0,103.819,91.1363,63.9243,76.3583,49.996,96.3627,165.172,165.873,14.3425,33.4071,71.979,83.6251,88.4789,45.3892,48.6987,42.7117,83.7303,78.7686,126.411,41.1655,138.174,106.215,204.28099999999998,110.859,125.42,129.816,140.036,211.94299999999998,118.182,232.418,157.939,103.29700000000001,185.048,109.779,280.077,224.363,269.377,165.832,252.21099999999998,230.19,191.606,183.452
ENSMUSG00000088549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.596,0.0,220.15200000000002,0.0,0.0,0.0,0.0,141.968,0.0,0.0,0.0,202.665,0.0,355.51300000000003,0.0,0.0,0.0,0.0,41.839,0.0,0.0,0.0,0.0,103.88799999999999,0.0,37.4396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000024387,347.055,317.308,277.45599999999996,308.443,388.671,391.42,117.713,373.94300000000004,442.634,274.006,182.947,145.5,222.139,253.382,203.364,248.74900000000002,224.963,278.427,247.85,325.35,318.36400000000003,199.179,273.23900000000003,327.915,280.216,325.622,183.104,244.68599999999998,354.452,201.356,165.293,167.658,202.88299999999998,212.13,228.71400000000003,203.528,202.178,236.72,271.48900000000003,246.22299999999998,276.835,244.418,342.129,267.166,251.87400000000002,318.427,213.601,305.32,170.357
ENSMUSG00000028821,262.052,286.961,189.65,269.228,325.60200000000003,360.983,162.517,306.009,339.591,146.33,142.195,119.48899999999999,144.275,143.889,132.389,56.6627,86.8284,176.188,125.47,218.392,193.273,194.97099999999998,153.694,137.67,136.903,224.78,109.039,155.108,240.46,165.78599999999997,105.92299999999999,146.313,109.12,125.179,159.505,121.243,158.811,116.431,79.5037,146.45,136.639,111.39399999999999,81.9333,121.91,113.601,135.254,117.334,161.178,135.403
ENSMUSG00000024410,24.3465,44.656000000000006,9.30317,43.5755,43.3477,17.0725,0.265834,35.0674,24.1305,154.457,101.712,97.7826,83.9499,133.279,97.8908,109.979,154.928,126.35600000000001,135.58,79.3928,163.826,171.032,137.218,177.655,144.695,32.1411,37.8097,204.46200000000002,232.77,248.351,181.588,212.123,144.275,197.81400000000002,214.217,207.912,145.719,89.5834,198.058,174.886,165.68599999999998,215.046,182.465,132.766,197.58900000000003,208.507,216.889,200.982,179.993
ENSMUSG00000030037,228.342,231.863,230.88299999999998,202.192,240.076,171.952,0.583903,219.39,296.31,66.3681,116.63600000000001,85.5928,152.741,127.316,104.666,58.6973,62.3353,130.475,126.353,163.447,175.33599999999998,137.072,162.528,277.632,268.547,300.483,120.104,166.75799999999998,311.125,135.368,160.73,175.22299999999998,180.597,94.9372,192.87099999999998,133.42600000000002,150.518,180.424,221.894,200.908,173.68400000000003,189.803,261.70099999999996,236.644,144.702,281.45,255.533,258.923,214.584
ENSMUSG00000009549,267.991,267.045,237.679,290.314,306.133,345.905,2.70295,318.981,410.52099999999996,164.53400000000002,153.007,112.649,168.40200000000002,178.843,167.993,122.594,73.0207,157.234,172.12599999999998,137.78,166.493,155.74,209.96400000000003,198.613,175.02700000000002,286.181,157.89700000000002,182.916,284.883,182.979,174.53099999999998,163.631,184.84099999999998,175.868,142.637,184.107,191.051,222.49599999999998,239.44,241.067,221.90200000000002,163.942,235.942,170.111,151.506,224.25900000000001,194.956,261.17400000000004,192.229
ENSMUSG00000024829,219.459,191.835,184.82,200.858,197.847,231.019,15.6312,209.045,234.825,137.14,93.1651,71.8437,135.549,159.153,91.6814,50.87,57.2657,155.94299999999998,112.929,53.8107,196.702,116.52600000000001,202.291,253.26,303.569,160.22899999999998,126.994,126.93299999999999,251.65599999999998,167.502,206.78799999999998,202.707,182.498,199.00799999999998,231.672,173.14,201.105,236.96599999999998,236.028,218.977,245.64700000000002,264.168,304.306,259.097,205.048,298.035,226.31900000000002,292.532,218.028
ENSMUSG00000014633,160.368,164.215,214.15400000000002,203.416,148.303,157.373,73.749,202.868,181.335,17.7894,3.3492300000000004,5.929130000000001,70.5964,76.2573,10.4492,28.868000000000002,17.1961,42.1384,41.2315,35.2583,0.0,30.381999999999998,85.4824,52.4769,40.6184,6.96391,42.5013,110.945,198.61900000000003,58.2554,90.8375,84.6569,130.321,122.329,69.3594,124.27600000000001,111.06299999999999,5.08924,155.994,105.68799999999999,119.419,221.375,187.19799999999998,193.592,100.508,174.267,132.929,214.202,186.50099999999998
ENSMUSG00000018819,178.832,175.697,261.783,174.90599999999998,130.917,165.74599999999998,0.49222,212.40900000000002,198.36900000000003,29.7727,16.309,36.0573,11.6852,0.112252,36.163000000000004,41.1094,67.1403,0.36243000000000003,13.5314,37.5662,39.6751,18.3596,62.7618,0.28031500000000004,0.346448,42.7154,19.3516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.99632,0.376251,0.748315,0.0,0.0,0.0,9.53539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000030269,212.46400000000003,184.328,187.813,171.667,222.30599999999998,221.55200000000002,23.1155,190.127,225.86900000000003,84.02,131.542,65.4611,41.1004,44.843,48.873000000000005,122.26,80.3715,69.3928,78.3361,144.724,111.26100000000001,57.8331,73.4039,19.0694,17.6355,85.6192,22.4621,97.7411,91.6918,23.3055,14.1112,4.48002,18.393,1.96092,29.1521,2.83333,40.2623,77.6413,5.99478,1.5449899999999999,38.733000000000004,53.4115,10.4406,2.7180400000000002,46.8257,1.218,12.4871,0.0,3.07659
ENSMUSG00000060572,211.55900000000003,164.128,171.483,156.093,192.012,182.317,0.734004,165.245,267.76599999999996,52.6547,46.5239,4.5262,58.6187,40.403,24.945999999999998,32.7996,65.8415,25.5876,44.9694,40.4961,28.2379,0.15221300000000001,46.3408,14.0931,0.695911,0.0,0.801867,45.5119,44.0663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000019689,194.956,199.49400000000003,253.685,218.99099999999999,238.15400000000002,166.967,0.0,158.175,207.274,28.4228,46.0798,37.2747,16.6673,1.5259200000000002,27.5748,32.6895,34.439,29.4711,34.6502,110.416,45.5287,1.09225,27.5247,24.8347,119.4,206.06599999999997,43.4199,25.4239,53.1058,68.3422,18.4644,47.9457,53.3587,108.262,78.1938,75.1818,62.7742,78.1773,82.7298,37.5524,41.1143,142.17,108.565,120.90100000000001,59.1436,131.72799999999998,71.6903,172.50900000000001,79.9159
ENSMUSG00000096145,275.764,238.08,246.415,262.832,283.033,263.8,1.73806,238.523,254.213,131.07299999999998,127.11,98.6096,121.63600000000001,142.70600000000002,146.461,62.8775,63.6444,127.456,120.037,94.89399999999999,189.40400000000002,135.464,147.513,250.49400000000003,269.134,254.338,102.051,182.389,224.59900000000002,83.5833,85.8526,77.5221,116.037,84.1471,131.391,111.31200000000001,137.88,177.949,153.819,192.222,167.937,136.955,78.1038,70.9118,101.147,172.014,156.47,199.82299999999998,106.086
ENSMUSG00000026634,190.59099999999998,176.528,94.6707,181.75599999999997,179.546,256.814,172.95,208.053,218.678,108.618,104.383,44.1918,70.4746,45.1198,54.7515,123.833,74.7509,67.9682,62.1661,118.765,123.905,72.5328,51.52,58.8655,100.61399999999999,71.9993,62.5096,75.8497,60.4547,8.18197,5.89628,6.72077,7.33845,8.17886,16.9075,2.36075,10.7415,12.9914,34.324,1.51184,18.7347,14.4451,3.8766,6.19715,8.73217,0.191956,2.04072,3.9553800000000003,0.0
ENSMUSG00000030057,282.165,256.842,224.769,267.156,322.944,296.945,0.598843,329.18,323.414,236.0,215.16299999999998,134.248,173.278,233.46200000000002,201.237,119.866,152.64600000000002,174.078,232.05900000000003,208.855,206.735,151.295,177.544,227.908,266.555,237.12400000000002,166.907,228.38099999999997,258.13,385.467,266.22,232.68099999999998,268.529,274.151,309.61400000000003,331.853,272.75,322.205,284.093,311.26099999999997,320.605,287.618,332.079,274.563,269.705,331.94199999999995,264.921,242.03799999999998,260.998
ENSMUSG00000026127,155.608,192.703,161.575,168.899,184.887,185.583,0.9043680000000001,216.072,173.3,241.736,305.371,187.82,161.509,226.77900000000002,258.04,139.72,97.6109,286.74,254.205,173.72099999999998,232.954,239.489,275.64,335.945,306.654,136.968,118.624,209.31599999999997,379.931,296.54400000000004,209.706,167.28099999999998,236.43099999999998,276.858,238.407,297.233,254.25099999999998,252.403,265.578,272.39099999999996,364.796,237.71599999999998,215.297,243.766,250.743,258.53,201.482,286.743,220.28900000000002
ENSMUSG00000061904,21.7149,41.3009,36.0685,17.149,5.60191,21.8431,9.496260000000001,50.9775,23.6664,51.6234,35.4532,56.493,62.8663,57.3187,63.4522,46.2744,44.6452,79.7516,34.1722,136.59799999999998,144.576,89.5372,124.54799999999999,134.239,152.666,251.135,99.306,117.314,153.965,208.532,177.52599999999998,167.188,215.81099999999998,175.239,191.13400000000001,206.695,185.41400000000002,198.02700000000002,163.291,213.515,176.72400000000002,146.089,163.518,157.911,167.481,159.342,179.771,159.941,156.50799999999998
ENSMUSG00000031388,52.5342,35.9898,89.9144,29.6121,33.9599,35.6553,0.0,31.7635,29.166999999999998,142.001,120.84200000000001,86.8053,183.524,96.8128,76.2861,51.5085,30.0638,105.285,67.5622,90.9845,198.912,89.3879,201.921,36.7347,195.977,0.864851,182.797,168.465,220.37400000000002,142.298,163.593,85.7308,103.17399999999999,65.1097,225.327,224.581,130.718,140.23,109.329,125.80799999999999,193.53099999999998,253.081,134.846,135.067,262.907,145.489,158.49200000000002,165.83599999999998,157.889
ENSMUSG00000048351,72.7867,54.4585,40.9612,79.1822,47.9407,38.6293,0.0,38.3161,45.5235,146.405,107.55799999999999,108.611,189.513,94.0665,107.31700000000001,117.59100000000001,97.9453,113.51299999999999,142.004,136.97,180.69099999999997,164.475,194.218,237.56799999999998,231.475,189.261,135.79399999999998,111.93,257.073,213.014,189.416,152.391,212.783,112.07700000000001,114.486,113.131,143.97299999999998,148.325,8.44207,142.054,171.04,223.709,125.32799999999999,160.708,195.56599999999997,294.067,252.613,186.388,237.947
ENSMUSG00000071359,68.7031,69.9785,87.1519,32.3601,54.7913,23.6131,115.973,47.7984,22.704,73.523,91.1956,93.5889,158.868,83.885,98.0959,153.915,106.24,75.9877,69.1515,178.77900000000002,183.479,191.622,189.065,139.972,187.173,369.914,65.4805,192.06799999999998,231.916,53.4032,13.4365,27.3468,65.7551,20.872,78.7521,70.4165,37.9361,132.778,149.64700000000002,65.4453,181.512,26.4239,50.8246,46.3501,38.6927,64.3889,80.8076,103.624,86.1155
ENSMUSG00000000903,1.81992,0.0,0.0,0.0,0.0,0.0,45.1882,0.0,0.0,0.0,0.381036,24.7968,0.0,0.42712799999999995,1.14262,0.0,0.0,0.0,0.0,12.2131,0.0,0.926992,0.0,0.0,0.0,0.0,0.0,56.5735,31.1796,176.523,93.024,128.808,109.6,84.1653,81.7592,52.5495,61.1028,98.0927,57.6412,116.661,171.455,165.396,184.979,152.89700000000002,134.25,210.417,168.571,172.106,151.628
ENSMUSG00000029451,164.408,177.926,123.96799999999999,180.62599999999998,189.438,193.54,112.24700000000001,192.653,266.952,13.2315,34.1517,22.607,20.9606,31.7196,21.0473,46.8634,50.7684,26.4697,17.2331,42.7452,92.2011,33.8006,74.8423,77.3281,53.7517,17.5808,0.17036600000000002,22.3025,53.207,0.0,0.0,0.0,12.2269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4352,0.0,0.0,0.0,0.0
ENSMUSG00000074884,306.436,254.86,263.9,259.403,306.774,341.088,117.191,286.124,453.64300000000003,189.235,186.48,123.12100000000001,150.145,158.821,160.032,197.171,179.822,215.079,170.187,283.425,266.10200000000003,199.31599999999997,172.59400000000002,244.58700000000002,226.94099999999997,388.13699999999994,126.637,182.95,307.83299999999997,142.92600000000002,133.316,174.26,171.505,174.50599999999997,195.59400000000002,157.69799999999998,196.743,189.96200000000002,228.72799999999998,192.737,251.918,261.628,230.625,202.956,151.241,202.987,166.91400000000002,224.53,205.673
ENSMUSG00000010376,279.319,228.86900000000003,264.997,223.41099999999997,306.525,317.957,0.49883900000000003,239.44299999999998,287.905,219.207,181.46099999999998,120.751,172.955,196.75799999999998,182.81099999999998,149.067,77.4656,184.05200000000002,158.515,111.811,275.382,167.861,236.03900000000002,290.39,269.36,314.267,154.588,190.627,367.11699999999996,196.757,189.847,187.727,231.718,196.96099999999998,176.28400000000002,203.002,175.977,286.528,279.122,259.80400000000003,279.10900000000004,227.44099999999997,266.584,247.028,190.641,323.235,208.078,297.358,254.755
ENSMUSG00000075002,174.78400000000002,202.783,138.97799999999998,173.393,195.296,205.303,0.0,170.519,194.253,0.798633,0.288049,4.331919999999999,0.0,0.0,0.0,14.347000000000001,20.2503,3.61955,0.344035,16.0915,0.308512,60.7353,11.1979,0.0,5.56037,100.677,0.0,0.0,2.26685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000032526,32.7751,39.7488,101.979,81.1589,16.9535,45.8524,0.0,25.5929,40.626999999999995,122.01100000000001,117.193,102.988,162.989,182.87,124.774,96.6297,84.8272,146.601,131.766,204.898,125.477,138.159,147.77700000000002,254.965,187.122,221.979,122.35,187.19799999999998,260.137,153.405,160.884,169.225,173.15099999999998,142.599,188.706,187.102,176.554,220.338,232.671,199.196,187.206,214.84900000000002,251.808,224.696,147.60299999999998,217.264,214.206,252.679,213.989
ENSMUSG00000035919,250.55,153.629,185.55599999999998,197.28400000000002,188.388,187.275,50.0808,171.30200000000002,211.952,50.8042,81.467,1.21116,15.3162,22.1546,59.7973,63.1283,51.8335,107.256,27.8263,73.0891,116.73899999999999,73.1783,65.602,0.927277,65.4594,0.6605340000000001,66.0747,8.095180000000001,156.21200000000002,10.4685,16.7801,12.9401,13.1031,23.7336,53.3304,7.47427,13.6256,33.4747,4.557259999999999,52.4939,6.60095,1.50674,9.00719,1.2192399999999999,0.0,8.744819999999999,40.7985,2.97969,18.7249
ENSMUSG00000007777,211.812,250.84,185.733,178.628,231.59099999999998,167.39700000000002,8.70331,183.65200000000002,236.53099999999998,30.3166,0.0,16.2697,29.8226,13.6415,30.0711,0.0,33.8429,28.9428,40.6083,16.3596,34.4652,11.849,45.4923,82.3432,27.4318,117.338,24.7403,38.2988,0.472221,35.2378,39.6191,35.9943,34.8054,66.3713,31.6961,46.9847,0.352057,51.3804,55.6018,16.6032,64.9798,30.8755,71.0353,37.7896,2.0569900000000003,55.2209,62.526,70.2669,44.1843
ENSMUSG00000071653,122.87299999999999,106.262,135.80700000000002,105.555,93.1609,99.6699,1.06908,120.27600000000001,113.33,208.092,187.452,136.22799999999998,203.524,202.36900000000003,196.717,137.888,105.15,257.893,193.71099999999998,215.31,207.674,171.127,228.005,315.144,303.026,350.51800000000003,157.832,188.702,337.023,199.61900000000003,183.204,184.08900000000003,190.05,189.18099999999998,214.96900000000002,230.99099999999999,164.95,217.106,220.605,256.916,249.41299999999998,207.78599999999997,259.149,209.59900000000002,159.863,284.181,268.579,266.855,233.30700000000002
ENSMUSG00000004952,203.169,166.87099999999998,150.72,179.954,212.669,171.079,8.05912,158.971,235.294,25.5825,13.9577,10.4676,23.6648,1.43849,6.900460000000001,54.1435,48.4495,14.5352,19.3496,15.2209,86.6452,13.0972,0.384884,0.11470699999999999,0.18644000000000002,0.0,28.439,0.0,18.9394,0.657478,0.0,1.7437,0.0,0.0,0.0,0.0,10.1937,0.0,0.0,0.0,1.83182,0.0,0.0,0.0,0.0,0.0,0.192894,0.0,1.97652
ENSMUSG00000003062,180.903,147.602,158.502,160.878,217.976,227.705,0.331303,174.67,242.176,14.423,13.5699,1.8113299999999999,6.80243,0.161408,7.13945,0.6925939999999999,63.3565,18.1567,18.5586,12.7808,93.0041,0.217254,43.2073,31.2975,32.8217,112.223,0.10245699999999999,0.0,43.832,29.3238,34.191,16.5405,63.7535,0.0,5.4812,12.9098,15.356,23.2341,38.2364,0.0,0.373251,0.0,24.8237,18.5453,12.1766,0.413891,22.2011,11.9783,7.83867
ENSMUSG00000025630,193.17,194.4,146.714,200.81099999999998,252.93599999999998,247.977,130.476,226.824,283.57599999999996,182.12099999999998,167.393,135.34,165.872,217.514,197.80900000000003,106.26,81.2649,179.735,192.269,203.702,175.59099999999998,143.701,196.77700000000002,234.645,211.519,259.324,136.695,181.672,315.629,328.145,265.77099999999996,270.254,264.08099999999996,303.145,343.73400000000004,317.19599999999997,291.0,342.639,319.616,331.39099999999996,299.08299999999997,282.654,323.60200000000003,295.297,254.50599999999997,311.626,235.671,279.15,272.264
ENSMUSG00000024608,126.27799999999999,123.28299999999999,125.13600000000001,119.329,135.692,135.914,0.82296,122.74600000000001,110.162,175.18400000000003,152.082,117.296,158.496,172.21099999999998,165.252,119.311,107.274,151.8,178.13,168.202,188.25099999999998,150.202,195.58,197.21,188.71099999999998,236.22400000000002,127.833,163.533,275.296,261.98400000000004,205.74,234.907,241.579,231.12900000000002,271.944,245.597,215.753,271.277,267.66700000000003,245.84599999999998,249.299,300.493,308.895,283.028,226.454,316.313,265.38599999999997,293.694,260.096
ENSMUSG00000035064,161.894,182.043,137.991,245.43200000000002,218.75900000000001,154.813,0.330865,164.618,146.494,17.064,7.59635,4.8487,19.1403,41.8943,11.6504,144.666,9.73553,16.5706,62.961999999999996,36.2735,11.0857,19.4282,133.16899999999998,0.37588499999999997,5.6531199999999995,5.321219999999999,7.22947,0.0,0.774438,0.727729,0.0,0.0,0.0,0.23321599999999998,31.9207,12.2807,50.3898,0.57289,14.7047,0.032339299999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000025261,66.3193,34.2709,15.6158,68.7391,130.368,52.5386,37.2572,9.13505,111.84899999999999,79.2818,88.5873,138.798,67.7757,114.311,93.2188,103.764,46.3184,32.2567,110.38600000000001,79.5638,253.55200000000002,116.589,59.8963,77.3325,179.933,99.2475,106.976,63.3446,51.0016,21.3504,114.721,99.9112,69.7223,48.0641,89.0435,24.7947,37.1306,114.255,42.2533,350.157,250.128,144.91299999999998,51.4505,50.9819,241.21599999999998,107.38,32.3217,16.0031,42.8529
ENSMUSG00000028798,272.89,258.02099999999996,293.471,308.659,352.791,350.70599999999996,177.043,357.966,461.43699999999995,147.692,195.019,108.471,197.588,172.542,163.90900000000002,179.644,143.089,176.013,160.925,175.503,157.048,227.48,202.197,188.578,230.345,191.18,153.686,164.593,263.732,238.102,153.937,209.287,226.78,231.977,272.39599999999996,255.56799999999998,223.394,262.258,200.87,258.327,263.143,270.246,307.808,241.05200000000002,159.498,285.153,241.93,304.379,232.877
ENSMUSG00000025439,82.0039,117.37,88.5089,115.12,108.709,115.529,0.8066399999999999,95.6864,75.4386,243.58,175.088,131.899,98.9785,159.84,200.105,175.22400000000002,154.741,135.313,235.519,291.568,168.247,213.13400000000001,265.457,189.938,274.541,124.146,195.382,171.359,348.91900000000004,305.252,172.80599999999998,203.713,270.195,176.717,219.08,214.028,141.77,148.16,229.43099999999998,222.144,195.18099999999998,186.987,211.74900000000002,203.923,142.233,270.618,228.877,228.89,254.10299999999998
ENSMUSG00000061360,299.344,263.533,235.329,299.959,326.70099999999996,346.272,82.5381,332.977,446.945,180.628,152.468,119.665,147.326,190.643,163.691,158.799,128.082,215.81099999999998,166.767,241.71599999999998,184.09599999999998,161.339,207.82,209.416,245.375,353.5,133.739,189.3,346.778,210.326,205.894,194.49599999999998,198.511,195.52900000000002,232.747,220.72099999999998,214.65099999999998,226.833,254.893,235.822,233.565,239.704,267.065,241.923,230.98,257.105,204.446,222.727,208.35
ENSMUSG00000027581,0.0,0.0,14.0655,0.0,0.0,0.0,0.0,0.0,0.0,100.824,51.6495,62.9883,75.2258,19.3041,16.2806,54.7221,50.5102,36.5743,31.4694,57.3022,4.86603,88.7484,92.4549,114.81700000000001,7.28832,2.75694,78.2053,170.395,94.4173,180.82299999999998,133.431,132.371,142.418,144.153,165.54,207.01,113.634,154.423,156.906,163.736,185.11,115.163,140.944,125.227,129.57299999999998,186.145,177.13400000000001,193.71200000000002,160.582
ENSMUSG00000064351,227.639,242.81900000000002,139.30700000000002,241.835,290.889,385.351,214.393,306.123,501.211,197.924,150.408,124.825,137.39600000000002,186.965,157.94899999999998,149.24200000000002,152.362,176.917,177.168,254.595,176.66099999999997,130.58100000000002,164.458,197.702,176.615,200.764,122.441,148.935,264.079,293.655,225.581,242.93900000000002,260.05,234.174,241.726,253.628,203.238,280.83799999999997,284.17400000000004,246.111,229.295,216.926,257.871,219.078,199.08599999999998,235.185,177.585,203.21599999999998,214.243
